,CIK,Company Name,Form Type,Date Filed,Filename,URL
677,36104,US BANCORP \DE\,10-K,2016-02-25,edgar/data/36104/0001193125-16-478568.txt,https://www.sec.gov/Archives/edgar/data/36104/000119312516478568/d69262d10k.htm
678,36270,M&T BANK CORP,10-K,2016-02-19,edgar/data/36270/0001193125-16-469957.txt,https://www.sec.gov/Archives/edgar/data/36270/000119312516469957/d60049d10k.htm
679,37785,FMC CORP,10-K,2016-02-26,edgar/data/37785/0000037785-16-000081.txt,https://www.sec.gov/Archives/edgar/data/37785/000003778516000081/fmc201510k.htm
680,37996,FORD MOTOR CO,10-K,2016-02-11,edgar/data/37996/0000037996-16-000092.txt,https://www.sec.gov/Archives/edgar/data/37996/000003799616000092/f1231201510-k.htm
681,39911,GAP INC,10-K,2016-03-21,edgar/data/39911/0000039911-16-000269.txt,https://www.sec.gov/Archives/edgar/data/39911/000003991116000269/fy201510-k.htm
682,40533,GENERAL DYNAMICS CORP,10-K,2016-02-08,edgar/data/40533/0000040533-16-000056.txt,https://www.sec.gov/Archives/edgar/data/40533/000004053316000056/gd-2015123110k.htm
683,40545,GENERAL ELECTRIC CO,10-K,2016-02-26,edgar/data/40545/0000040545-16-000145.txt,https://www.sec.gov/Archives/edgar/data/40545/000004054516000145/ge10k2015.htm
684,40987,GENUINE PARTS CO,10-K,2016-02-26,edgar/data/40987/0001193125-16-479829.txt,https://www.sec.gov/Archives/edgar/data/40987/000119312516479829/d67913d10k.htm
685,4281,ALCOA INC.,10-K,2016-02-19,edgar/data/4281/0001193125-16-470162.txt,https://www.sec.gov/Archives/edgar/data/4281/000119312516470162/d216801d10k.htm
686,4447,HESS CORP,10-K,2016-02-26,edgar/data/4447/0001564590-16-013433.txt,https://www.sec.gov/Archives/edgar/data/4447/000156459016013433/hes-10k_20151231.htm
687,45012,HALLIBURTON CO,10-K,2016-02-05,edgar/data/45012/0000045012-16-000272.txt,https://www.sec.gov/Archives/edgar/data/45012/000004501216000272/hal_12312015-10k.htm
688,46080,HASBRO INC,10-K,2016-02-24,edgar/data/46080/0001193125-16-475520.txt,https://www.sec.gov/Archives/edgar/data/46080/000119312516475520/d120433d10k.htm
689,47111,HERSHEY CO,10-K,2016-02-26,edgar/data/47111/0000047111-16-000095.txt,https://www.sec.gov/Archives/edgar/data/47111/000004711116000095/a2015_formx10-kq4.htm
690,48039,HollyFrontier Corp,10-K,2016-02-24,edgar/data/48039/0000048039-16-000090.txt,https://www.sec.gov/Archives/edgar/data/48039/000004803916000090/hfc12-31x201510k.htm
691,4904,AMERICAN ELECTRIC POWER CO INC,10-K,2016-02-24,edgar/data/4904/0000004904-16-000056.txt,https://www.sec.gov/Archives/edgar/data/4904/000000490416000056/ye15aep10k.htm
692,49071,HUMANA INC,10-K,2016-02-18,edgar/data/49071/0000049071-16-000117.txt,https://www.sec.gov/Archives/edgar/data/49071/000004907116000117/hum-20151231x10k.htm
693,49196,HUNTINGTON BANCSHARES INC/MD,10-K,2016-02-17,edgar/data/49196/0000049196-16-000032.txt,https://www.sec.gov/Archives/edgar/data/49196/000004919616000032/hban-2015x1231x10k.htm
694,4962,AMERICAN EXPRESS CO,10-K,2016-02-19,edgar/data/4962/0001193125-16-469798.txt,https://www.sec.gov/Archives/edgar/data/4962/000119312516469798/d131774d10k.htm
695,4977,AFLAC INC,10-K,2016-02-25,edgar/data/4977/0000004977-16-000259.txt,https://www.sec.gov/Archives/edgar/data/4977/000000497716000259/afl12311510k.htm
696,49826,ILLINOIS TOOL WORKS INC,10-K,2016-02-12,edgar/data/49826/0000049826-16-000151.txt,https://www.sec.gov/Archives/edgar/data/49826/000004982616000151/itw-20151231x10k.htm
697,50863,INTEL CORP,10-K,2016-02-12,edgar/data/50863/0000050863-16-000105.txt,https://www.sec.gov/Archives/edgar/data/50863/000005086316000105/a10kdocument12262015q4.htm
698,51143,INTERNATIONAL BUSINESS MACHINES CORP,10-K,2016-02-23,edgar/data/51143/0001047469-16-010329.txt,https://www.sec.gov/Archives/edgar/data/51143/000104746916010329/a2226548z10-k.htm
699,51253,INTERNATIONAL FLAVORS & FRAGRANCES INC,10-K,2016-03-01,edgar/data/51253/0000051253-16-000026.txt,https://www.sec.gov/Archives/edgar/data/51253/000005125316000026/internationalflavors10k2015.htm
700,51434,INTERNATIONAL PAPER CO /NEW/,10-K,2016-02-25,edgar/data/51434/0000051434-16-000042.txt,https://www.sec.gov/Archives/edgar/data/51434/000005143416000042/ip10-k123115.htm
701,51644,"INTERPUBLIC GROUP OF COMPANIES, INC.",10-K,2016-02-22,edgar/data/51644/0000051644-16-000056.txt,https://www.sec.gov/Archives/edgar/data/51644/000005164416000056/ipg12311510k.htm
702,5272,AMERICAN INTERNATIONAL GROUP INC,10-K,2016-02-19,edgar/data/5272/0000005272-16-000035.txt,https://www.sec.gov/Archives/edgar/data/5272/000000527216000035/maindocument001.htm
703,54480,KANSAS CITY SOUTHERN,10-K,2016-01-29,edgar/data/54480/0000054480-16-000143.txt,https://www.sec.gov/Archives/edgar/data/54480/000005448016000143/kcs1231201510k.htm
704,55067,KELLOGG CO,10-K,2016-02-24,edgar/data/55067/0001628280-16-011639.txt,https://www.sec.gov/Archives/edgar/data/55067/000162828016011639/k-2015q410xk.htm
705,5513,Unum Group,10-K,2016-02-24,edgar/data/5513/0000005513-16-000045.txt,https://www.sec.gov/Archives/edgar/data/5513/000000551316000045/unm12312015-10xk.htm
706,55785,KIMBERLY CLARK CORP,10-K,2016-02-11,edgar/data/55785/0000055785-16-000138.txt,https://www.sec.gov/Archives/edgar/data/55785/000005578516000138/kmb_2015x10k.htm
707,56873,KROGER CO,10-K,2016-03-29,edgar/data/56873/0001104659-16-108277.txt,https://www.sec.gov/Archives/edgar/data/56873/000110465916108277/a15-23178_110k.htm
708,58492,LEGGETT & PLATT INC,10-K,2016-02-25,edgar/data/58492/0000058492-16-000019.txt,https://www.sec.gov/Archives/edgar/data/58492/000005849216000019/legq4201510k.htm
709,59478,LILLY ELI & CO,10-K,2016-02-19,edgar/data/59478/0000059478-16-000321.txt,https://www.sec.gov/Archives/edgar/data/59478/000005947816000321/lly-20151231x10k.htm
710,59558,LINCOLN NATIONAL CORP,10-K,2016-02-25,edgar/data/59558/0000059558-16-000077.txt,https://www.sec.gov/Archives/edgar/data/59558/000005955816000077/lnc-20151231x10k.htm
711,60086,LOEWS CORP,10-K,2016-02-19,edgar/data/60086/0001193125-16-470141.txt,https://www.sec.gov/Archives/edgar/data/60086/000119312516470141/d90277d10k.htm
712,60667,LOWES COMPANIES INC,10-K,2016-03-29,edgar/data/60667/0000060667-16-000276.txt,https://www.sec.gov/Archives/edgar/data/60667/000006066716000276/lowesform10k.htm
713,6201,American Airlines Group Inc.,10-K,2016-02-24,edgar/data/6201/0001193125-16-474605.txt,https://www.sec.gov/Archives/edgar/data/6201/000119312516474605/d78287d10k.htm
714,62709,"MARSH & MCLENNAN COMPANIES, INC.",10-K,2016-02-24,edgar/data/62709/0000062709-16-000040.txt,https://www.sec.gov/Archives/edgar/data/62709/000006270916000040/mmc1231201510k.htm
715,62996,MASCO CORP /DE/,10-K,2016-02-12,edgar/data/62996/0001047469-16-010135.txt,https://www.sec.gov/Archives/edgar/data/62996/000104746916010135/a2227221z10-k.htm
716,63754,MCCORMICK & CO INC,10-K,2016-01-28,edgar/data/63754/0000063754-16-000063.txt,https://www.sec.gov/Archives/edgar/data/63754/000006375416000063/mkc-11302015x10kxq42015.htm
717,63908,MCDONALDS CORP,10-K,2016-02-25,edgar/data/63908/0000063908-16-000103.txt,https://www.sec.gov/Archives/edgar/data/63908/000006390816000103/mcd-12312015x10k.htm
718,64040,MCGRAW HILL FINANCIAL INC,10-K,2016-02-12,edgar/data/64040/0000064040-16-000042.txt,https://www.sec.gov/Archives/edgar/data/64040/000006404016000042/mhfi-20151231x10k.htm
719,64803,CVS HEALTH Corp,10-K,2016-02-09,edgar/data/64803/0000064803-16-000074.txt,https://www.sec.gov/Archives/edgar/data/64803/000006480316000074/cvs-20151231x10k.htm
720,65984,ENTERGY CORP /DE/,10-K,2016-02-26,edgar/data/65984/0000065984-16-000436.txt,https://www.sec.gov/Archives/edgar/data/65984/000006598416000436/etr-12312015x10k.htm
721,66740,3M CO,10-K,2016-02-11,edgar/data/66740/0001558370-16-003162.txt,https://www.sec.gov/Archives/edgar/data/66740/000155837016003162/mmm-20151231x10k.htm
722,6769,APACHE CORP,10-K,2016-02-26,edgar/data/6769/0001193125-16-481920.txt,https://www.sec.gov/Archives/edgar/data/6769/000119312516481920/d62202d10k.htm
723,68505,"Motorola Solutions, Inc.",10-K,2016-02-23,edgar/data/68505/0000068505-16-000017.txt,https://www.sec.gov/Archives/edgar/data/68505/000006850516000017/msi201510-k.htm
724,701985,"L Brands, Inc.",10-K,2016-03-18,edgar/data/701985/0000701985-16-000051.txt,https://www.sec.gov/Archives/edgar/data/701985/000070198516000051/lb130201610k.htm
725,702165,NORFOLK SOUTHERN CORP,10-K,2016-02-08,edgar/data/702165/0000702165-16-000162.txt,https://www.sec.gov/Archives/edgar/data/702165/000070216516000162/nsc1231201510-k.htm
726,7084,ARCHER DANIELS MIDLAND CO,10-K,2016-02-19,edgar/data/7084/0000007084-16-000046.txt,https://www.sec.gov/Archives/edgar/data/7084/000000708416000046/adm-20151231x10k.htm
727,70858,BANK OF AMERICA CORP /DE/,10-K,2016-02-24,edgar/data/70858/0000070858-16-000137.txt,https://www.sec.gov/Archives/edgar/data/70858/000007085816000137/bac-1231201510xk.htm
728,713676,"PNC FINANCIAL SERVICES GROUP, INC.",10-K,2016-02-29,edgar/data/713676/0001193125-16-482577.txt,https://www.sec.gov/Archives/edgar/data/713676/000119312516482577/d100758d10k.htm
729,715957,DOMINION RESOURCES INC /VA/,10-K,2016-02-26,edgar/data/715957/0001193125-16-480850.txt,https://www.sec.gov/Archives/edgar/data/715957/000119312516480850/d126742d10k.htm
730,718877,"Activision Blizzard, Inc.",10-K,2016-02-29,edgar/data/718877/0001047469-16-010584.txt,https://www.sec.gov/Archives/edgar/data/718877/000104746916010584/a2227483z10-k.htm
731,719739,SVB FINANCIAL GROUP,10-K,2016-02-26,edgar/data/719739/0000719739-16-000073.txt,https://www.sec.gov/Archives/edgar/data/719739/000071973916000073/sivb-12312015x10xk.htm
732,726728,REALTY INCOME CORP,10-K,2016-02-11,edgar/data/726728/0001104659-16-095923.txt,https://www.sec.gov/Archives/edgar/data/726728/000110465916095923/a15-23382_110k.htm
733,72741,EVERSOURCE ENERGY,10-K,2016-02-26,edgar/data/72741/0000072741-16-000063.txt,https://www.sec.gov/Archives/edgar/data/72741/000007274116000063/f2015form10k.htm
734,728535,HUNT J B TRANSPORT SERVICES INC,10-K,2016-02-23,edgar/data/728535/0001437749-16-025879.txt,https://www.sec.gov/Archives/edgar/data/728535/000143774916025879/jbht20151231_10k.htm
735,72903,XCEL ENERGY INC,10-K,2016-02-19,edgar/data/72903/0000072903-16-000123.txt,https://www.sec.gov/Archives/edgar/data/72903/000007290316000123/xcel1231201510-k.htm
736,72971,WELLS FARGO & COMPANY/MN,10-K,2016-02-24,edgar/data/72971/0000072971-16-001045.txt,https://www.sec.gov/Archives/edgar/data/72971/000007297116001045/wfc-12312015x10k.htm
737,73124,NORTHERN TRUST CORP,10-K,2016-02-29,edgar/data/73124/0000073124-16-000324.txt,https://www.sec.gov/Archives/edgar/data/73124/000007312416000324/ntrs2015123110-k.htm
738,731766,UNITEDHEALTH GROUP INC,10-K,2016-02-09,edgar/data/731766/0000731766-16-000058.txt,https://www.sec.gov/Archives/edgar/data/731766/000073176616000058/unh2015123110-k.htm
739,732712,VERIZON COMMUNICATIONS INC,10-K,2016-02-23,edgar/data/732712/0001193125-16-473367.txt,https://www.sec.gov/Archives/edgar/data/732712/000119312516473367/d35513d10k.htm
740,732717,AT&T INC.,10-K,2016-02-18,edgar/data/732717/0000732717-16-000147.txt,https://www.sec.gov/Archives/edgar/data/732717/000073271716000147/ye15_10k.htm
741,73309,NUCOR CORP,10-K,2016-02-26,edgar/data/73309/0001193125-16-481119.txt,https://www.sec.gov/Archives/edgar/data/73309/000119312516481119/d71252d10k.htm
742,740260,VENTAS INC,10-K,2016-02-12,edgar/data/740260/0000740260-16-000201.txt,https://www.sec.gov/Archives/edgar/data/740260/000074026016000201/vtr-20151231x10k.htm
743,74208,"UDR, Inc.",10-K,2016-02-23,edgar/data/74208/0000074208-16-000140.txt,https://www.sec.gov/Archives/edgar/data/74208/000007420816000140/a201510-k.htm
744,745732,ROSS STORES INC,10-K,2016-03-29,edgar/data/745732/0000745732-16-000037.txt,https://www.sec.gov/Archives/edgar/data/745732/000074573216000037/rost-20160130x10k.htm
745,746515,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,10-K,2016-02-25,edgar/data/746515/0000746515-16-000053.txt,https://www.sec.gov/Archives/edgar/data/746515/000074651516000053/a201510-k.htm
746,749251,GARTNER INC,10-K,2016-02-24,edgar/data/749251/0000749251-16-000034.txt,https://www.sec.gov/Archives/edgar/data/749251/000074925116000034/it-12312015x10k.htm
747,753308,NEXTERA ENERGY INC,10-K,2016-02-22,edgar/data/753308/0000753308-16-000337.txt,https://www.sec.gov/Archives/edgar/data/753308/000075330816000337/nee-12312015x10k.htm
748,75362,PACCAR INC,10-K,2016-02-16,edgar/data/75362/0001193125-16-465258.txt,https://www.sec.gov/Archives/edgar/data/75362/000119312516465258/d45361d10k.htm
749,75677,PACKAGING CORP OF AMERICA,10-K,2016-02-26,edgar/data/75677/0000075677-16-000030.txt,https://www.sec.gov/Archives/edgar/data/75677/000007567716000030/pkg1231201510k.htm
750,759944,CITIZENS FINANCIAL GROUP INC/RI,10-K,2016-02-26,edgar/data/759944/0000759944-16-000099.txt,https://www.sec.gov/Archives/edgar/data/759944/000075994416000099/citizens10k-2015.htm
751,764180,"ALTRIA GROUP, INC.",10-K,2016-02-25,edgar/data/764180/0000764180-16-000128.txt,https://www.sec.gov/Archives/edgar/data/764180/000076418016000128/a2015form10-k.htm
752,764478,BEST BUY CO INC,10-K,2016-03-23,edgar/data/764478/0000764478-16-000064.txt,https://www.sec.gov/Archives/edgar/data/764478/000076447816000064/bby-2016x10k.htm
753,764622,PINNACLE WEST CAPITAL CORP,10-K,2016-02-19,edgar/data/764622/0000764622-16-000087.txt,https://www.sec.gov/Archives/edgar/data/764622/000076462216000087/pnw2015123110-k.htm
754,765880,"HCP, INC.",10-K,2016-02-09,edgar/data/765880/0001558370-16-003110.txt,https://www.sec.gov/Archives/edgar/data/765880/000155837016003110/hcp-20151231x10k.htm
755,766421,"ALASKA AIR GROUP, INC.",10-K,2016-02-11,edgar/data/766421/0000766421-16-000065.txt,https://www.sec.gov/Archives/edgar/data/766421/000076642116000065/alk10-k123115.htm
756,766704,WELLTOWER INC.,10-K,2016-02-18,edgar/data/766704/0000766704-16-000055.txt,https://www.sec.gov/Archives/edgar/data/766704/000076670416000055/10-K.htm
757,769397,AUTODESK INC,10-K,2016-03-23,edgar/data/769397/0000769397-16-000067.txt,https://www.sec.gov/Archives/edgar/data/769397/000076939716000067/adsk-0131201610xk.htm
758,77360,PENTAIR plc,10-K,2016-02-26,edgar/data/77360/0000077360-16-000058.txt,https://www.sec.gov/Archives/edgar/data/77360/000007736016000058/pnr-20151231x10k.htm
759,773840,HONEYWELL INTERNATIONAL INC,10-K,2016-02-12,edgar/data/773840/0000930413-16-005457.txt,https://www.sec.gov/Archives/edgar/data/773840/000093041316005457/c83288_10k.htm
760,77476,PEPSICO INC,10-K,2016-02-11,edgar/data/77476/0000077476-16-000066.txt,https://www.sec.gov/Archives/edgar/data/77476/000007747616000066/pepsico201510-k.htm
761,78003,PFIZER INC,10-K,2016-02-29,edgar/data/78003/0000078003-16-000077.txt,https://www.sec.gov/Archives/edgar/data/78003/000007800316000077/pfe-12312015x10kshell.htm
762,78239,PVH CORP. /DE/,10-K,2016-03-25,edgar/data/78239/0000078239-16-000062.txt,https://www.sec.gov/Archives/edgar/data/78239/000007823916000062/pvh10k2015.htm
763,783280,DUKE REALTY CORP,10-K,2016-02-19,edgar/data/783280/0000783280-16-000080.txt,https://www.sec.gov/Archives/edgar/data/783280/000078328016000080/a10k2015.htm
764,783325,"WEC ENERGY GROUP, INC.",10-K,2016-02-26,edgar/data/783325/0000107815-16-000248.txt,https://www.sec.gov/Archives/edgar/data/783325/000010781516000248/wec1231201510-k.htm
765,788784,PUBLIC SERVICE ENTERPRISE GROUP INC,10-K,2016-02-26,edgar/data/788784/0000788784-16-000014.txt,https://www.sec.gov/Archives/edgar/data/788784/000078878416000014/pseg201510kq4.htm
766,789570,MGM Resorts International,10-K,2016-02-29,edgar/data/789570/0001564590-16-013639.txt,https://www.sec.gov/Archives/edgar/data/789570/000156459016013639/mgm-10k_20151231.htm
767,796343,ADOBE SYSTEMS INC,10-K,2016-01-19,edgar/data/796343/0000796343-16-000224.txt,https://www.sec.gov/Archives/edgar/data/796343/000079634316000224/adbe10kfy15.htm
768,797468,OCCIDENTAL PETROLEUM CORP /DE/,10-K,2016-02-26,edgar/data/797468/0000797468-16-000017.txt,https://www.sec.gov/Archives/edgar/data/797468/000079746816000017/oxy10k12-31x2015.htm
769,798354,FISERV INC,10-K,2016-02-19,edgar/data/798354/0001628280-16-011435.txt,https://www.sec.gov/Archives/edgar/data/798354/000162828016011435/fisv-12312015x10k.htm
770,79879,PPG INDUSTRIES INC,10-K,2016-02-18,edgar/data/79879/0000079879-16-000065.txt,https://www.sec.gov/Archives/edgar/data/79879/000007987916000065/ppg-20151231x10k.htm
771,804753,CERNER CORP /MO/,10-K,2016-02-17,edgar/data/804753/0000804753-16-000061.txt,https://www.sec.gov/Archives/edgar/data/804753/000080475316000061/a201510-k.htm
772,80661,PROGRESSIVE CORP/OH/,10-K,2016-02-29,edgar/data/80661/0000080661-16-000080.txt,https://www.sec.gov/Archives/edgar/data/80661/000008066116000080/pgr-20151231x10k.htm
773,811156,CMS ENERGY CORP,10-K,2016-02-11,edgar/data/811156/0001104659-16-095725.txt,https://www.sec.gov/Archives/edgar/data/811156/000110465916095725/a15-23273_110k.htm
774,813672,CADENCE DESIGN SYSTEMS INC,10-K,2016-02-18,edgar/data/813672/0000813672-16-000040.txt,https://www.sec.gov/Archives/edgar/data/813672/000081367216000040/cdns0102201610-k.htm
775,813828,CBS CORP,10-K,2016-02-16,edgar/data/813828/0000813828-16-000065.txt,https://www.sec.gov/Archives/edgar/data/813828/000081382816000065/cbs_10k-123115.htm
776,814453,NEWELL RUBBERMAID INC,10-K,2016-02-29,edgar/data/814453/0000814453-16-000176.txt,https://www.sec.gov/Archives/edgar/data/814453/000081445316000176/nwl-12312015x10k.htm
777,815097,CARNIVAL CORP,10-K,2016-01-29,edgar/data/815097/0000815097-16-000030.txt,https://www.sec.gov/Archives/edgar/data/815097/000081509716000030/a2015form10-kfrontpart.htm
778,815556,FASTENAL CO,10-K,2016-02-05,edgar/data/815556/0000815556-16-000087.txt,https://www.sec.gov/Archives/edgar/data/815556/000081555616000087/fast1231201510-k.htm
779,818479,DENTSPLY INTERNATIONAL INC /DE/,10-K,2016-02-12,edgar/data/818479/0000818479-16-000056.txt,https://www.sec.gov/Archives/edgar/data/818479/000081847916000056/dentsply201510-k.htm
780,820027,AMERIPRISE FINANCIAL INC,10-K,2016-02-25,edgar/data/820027/0000820027-16-000168.txt,https://www.sec.gov/Archives/edgar/data/820027/000082002716000168/ameriprisefinancial12312015.htm
781,820313,AMPHENOL CORP /DE/,10-K,2016-02-19,edgar/data/820313/0001104659-16-098503.txt,https://www.sec.gov/Archives/edgar/data/820313/000110465916098503/a15-23486_110k.htm
782,821189,EOG RESOURCES INC,10-K,2016-02-25,edgar/data/821189/0000821189-16-000054.txt,https://www.sec.gov/Archives/edgar/data/821189/000082118916000054/a2015123110-k.htm
783,822416,PULTEGROUP INC/MI/,10-K,2016-02-08,edgar/data/822416/0000822416-16-000048.txt,https://www.sec.gov/Archives/edgar/data/822416/000082241616000048/a201510-k.htm
784,823768,WASTE MANAGEMENT INC,10-K,2016-02-18,edgar/data/823768/0001193125-16-467957.txt,https://www.sec.gov/Archives/edgar/data/823768/000119312516467957/d83265d10k.htm
785,827052,EDISON INTERNATIONAL,10-K,2016-02-23,edgar/data/827052/0000827052-16-000222.txt,https://www.sec.gov/Archives/edgar/data/827052/000082705216000222/eix-sce201510k.htm
786,831001,CITIGROUP INC,10-K,2016-02-26,edgar/data/831001/0000831001-16-000235.txt,https://www.sec.gov/Archives/edgar/data/831001/000083100116000235/c-12312015x10k.htm
787,831259,FREEPORT-MCMORAN INC,10-K,2016-02-26,edgar/data/831259/0000831259-16-000062.txt,https://www.sec.gov/Archives/edgar/data/831259/000083125916000062/a2015form10-k.htm
