,sustainability,sustainable,renewable,climate change,green energy,carbon neutral,greening,clean energy,esg,greenhouse gas,recycle,circular economy,zero emissions,environmentally friendly,URL
1428,11,10,3,2,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1012100/000162828018001957/q4201710-kdocument.htm
1429,0,0,2,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1013462/000101346218000004/anss2017123110k.htm
1430,2,8,95,11,0,0,0,3,0,3,0,0,0,1,https://www.sec.gov/Archives/edgar/data/1013871/000101387118000011/nrg201710-k.htm
1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1014473/000101447318000018/vrsn-20171231x10k.htm
1432,0,0,0,4,0,0,0,0,0,9,0,0,0,0,https://www.sec.gov/Archives/edgar/data/101778/000010177818000026/mro-20171231x10kq42017.htm
1433,0,0,0,4,0,0,0,0,0,3,0,0,0,0,https://www.sec.gov/Archives/edgar/data/101829/000010182918000005/a2017-12x31form10xk.htm
1434,0,2,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1018724/000101872418000005/amzn-20171231x10k.htm
1435,2,0,0,0,0,0,0,0,3,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1020569/000102056918000006/irm201710k.htm
1436,0,1,0,3,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1021860/000119312518048333/d495377d10k.htm
1437,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1022079/000102207918000038/dgx1231201710-k.htm
1438,0,0,23,18,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1031296/000103129618000015/fe-12312017x10k.htm
1439,0,2,73,2,1,0,0,5,0,32,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1032208/000008652118000019/sreform10k.htm
1440,6,3,2,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/103379/000010337918000003/vfc1230201710-k.htm
1441,1,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1034054/000103405418000003/sbac-20171231x10k.htm
1442,0,0,11,5,1,0,0,0,0,3,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1035002/000103500218000010/vloform10-kx12312017.htm
1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1035267/000103526718000013/isrg-20171231x10k.htm
1444,10,1,0,6,0,0,0,0,2,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1035443/000103544318000028/a4q1710k.htm
1445,10,2,0,5,0,0,0,0,1,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1037540/000165642318000004/bxpandbplp201710-k.htm
1446,4,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1037646/000103764618000006/mtd10k12312017.htm
1447,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1037868/000119312518053631/d507265d10k.htm
1448,0,1,0,12,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1038357/000103835718000015/pxd-20171231x10k.htm
1449,0,3,0,14,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1039684/000103968418000021/oke10-k2017.htm
1450,0,0,0,5,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1040971/000104097118000006/a17q4slg10kdoc.htm
1451,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1041061/000104106118000013/yum10k12312017.htm
1452,2,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/104169/000010416918000028/wmtform10-kx1312018.htm
1453,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1043277/000104327718000007/chrw-10k2017.htm
1454,1,2,1,3,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1043604/000104360418000011/jnpr-10k20171231.htm
1455,0,0,1,3,0,0,0,0,0,0,1,0,0,0,https://www.sec.gov/Archives/edgar/data/1045609/000156459018002228/pld-10k_20171231.htm
1456,2,4,0,2,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/10456/000156459018002954/bax-10k_20171231.htm
1457,0,0,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1045810/000104581018000010/nvda-2018x10k.htm
1458,4,1,73,13,0,0,0,140,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1047862/000104786218000037/ed-20171231x10k.htm
1459,3,3,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1048286/000162828018001756/mar-q42017x10k.htm
1460,0,0,31,6,0,0,0,0,0,4,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1050915/000105091518000003/pwr-123117x10k.htm
1461,0,0,2,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1051470/000105147018000082/cci10-k123117.htm
1462,0,1,1,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1053507/000105350718000006/amt1231201710k.htm
1463,0,0,0,2,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/105770/000010577018000006/wst10k12312017.htm
1464,4,3,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1058090/000105809018000018/cmg-20171231x10k.htm
1465,0,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1058290/000105829018000009/ctsh20171231-10k.htm
1466,0,0,0,0,0,0,0,0,2,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1059556/000119312518058986/d540752d10k.htm
1467,13,4,10,10,0,0,0,0,0,15,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1060391/000106039118000005/rsg-2017x1231x10xk.htm
1468,9,1,0,5,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1063761/000155837018000981/spg-20171231x10k.htm
1469,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1065088/000106508818000009/ebay201710-k.htm
1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1065280/000106528018000069/q4nflx201710k.htm
1471,5,16,7,6,0,0,0,0,0,20,0,0,0,0,https://www.sec.gov/Archives/edgar/data/106535/000010653518000013/wy-123117x10k.htm
1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1065696/000106569618000004/lkq-20171231_10k.htm
1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/106640/000010664018000019/whr-1231201710xk.htm
1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1067701/000106770118000006/uri-2017123110k.htm
1475,0,2,12,3,0,0,0,2,0,4,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1067983/000119312518057033/d437858d10k.htm
1476,5,3,0,6,0,0,0,0,0,0,1,0,0,0,https://www.sec.gov/Archives/edgar/data/1070750/000156459018003330/hst-10k_20171231.htm
1477,0,0,1,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1071739/000107173918000030/form10-k.htm
1478,0,0,2,7,0,0,0,0,0,3,0,0,0,0,https://www.sec.gov/Archives/edgar/data/107263/000010726318000006/wmb_20171231x10k.htm
1479,0,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1075531/000107553118000015/pcln-20171231_10k.htm
1480,0,1,1,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1086222/000108622218000052/akam10k123117.htm
1481,0,1,0,4,0,0,0,0,0,7,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1090012/000156459018002582/dvn-10k_20171231.htm
1482,4,0,0,4,0,0,0,0,0,1,0,0,0,1,https://www.sec.gov/Archives/edgar/data/1090727/000109072718000009/ups-12312017x10k.htm
1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1091667/000109166718000025/chtr12312017-10k.htm
1484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1093557/000109355718000018/dxcm-12312017x10k.htm
1485,0,0,2,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/109380/000010938018000102/zion-20171231x10k.htm
1486,0,0,0,5,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1094285/000109428518000053/tdy-2017x10k.htm
1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1095073/000109507318000008/group10k2017.htm
1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1097149/000109714918000010/algn-20171231x10k.htm
1489,0,2,14,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1099219/000093783418000005/met-20171231x10k.htm
1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1099800/000109980018000007/ew10-kq42017.htm
1491,2,3,4,2,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1101239/000162828018002212/eqix_20171231x10k.htm
1492,8,4,1,3,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1103982/000119312518037332/d466496d10k.htm
1493,5,8,5,4,0,3,0,0,0,4,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1108524/000110852418000011/crmq4fy1810-k.htm
1494,6,3,121,27,12,0,0,4,0,6,0,0,2,0,https://www.sec.gov/Archives/edgar/data/1109357/000162828018001324/exc-20171231x10k.htm
1495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1110803/000111080318000009/fy201710-k.htm
1496,0,3,1,4,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1111711/000111171118000008/ni-20171231x10k.htm
1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1111928/000111192818000034/ipgp-20171231x10k.htm
1498,0,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1113169/000111316918000009/a201710k.htm
1499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1120193/000112019318000003/ndaq1231201710-k.htm
1500,1,0,1,4,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1121788/000161577418001344/s109029_10k.htm
1501,0,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1123360/000112336018000007/gpn20171231-10k.htm
1502,0,0,1,4,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1126328/000104746918000695/a2234426z10-k.htm
1503,0,0,1,7,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1130310/000113031018000003/cnp_10kx12312017.htm
1504,2,0,0,0,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1133421/000113342118000005/noc-12312017x10k.htm
1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1136869/000156459018003549/zbh-10k_20171231.htm
1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1136893/000113689318000011/a10-k2017.htm
1507,1,1,4,4,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1137774/000113777418000063/form10-kx4q2017.htm
1508,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1138118/000156459018003991/cbg-10k_20171231.htm
1509,0,4,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1140536/000114053618000008/wtw-10k_2017.htm
1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1141391/000114139118000009/ma12312017-10xk.htm
1511,0,0,1,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/11544/000001154418000012/wrb1231201710k.htm
1512,2,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1156039/000115603918000003/antm-2017123110kq42017.htm
1513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000026/cme-2017123110k.htm
1514,1,1,0,2,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1158449/000115844918000039/aap_10kx12302017.htm
1515,4,2,0,14,0,0,0,0,0,5,1,0,0,0,https://www.sec.gov/Archives/edgar/data/1163165/000119312518049729/d534096d10k.htm
1516,7,3,1,8,0,0,0,0,0,10,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1164727/000155837018000894/nem-20171231x10k.htm
1517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1166691/000116669118000004/cmcsa-12312017x10k.htm
1518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1174922/000117492218000019/wrl-20171231x10k.htm
1519,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1175454/000117545418000007/flt_10-kx12312017.htm
1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1262039/000126203918000009/ftnt-201710xk.htm
1521,0,0,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1267238/000162828018001695/aiz1231201710k.htm
1522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1278021/000156459018002713/mktx-10k_20171231.htm
1523,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1281761/000128176118000016/rf-20171231x10k.htm
1524,0,0,2,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1283699/000128369918000011/tmus12312017form10-k.htm
1525,6,1,3,24,0,0,0,0,0,16,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1285785/000161803418000003/mos-20171231x10k.htm
1526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1286681/000119312518049576/d531906d10k.htm
1527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1289490/000162828018002649/exr-12312017x10k.htm
1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/12927/000001292718000007/a201712dec3110k.htm
1529,6,6,15,15,0,0,0,1,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1297996/000129799618000026/dlr12311710k.htm
1530,2,1,2,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1300514/000130051418000022/lvs-20171231x10k.htm
1531,0,0,0,6,0,0,0,0,0,4,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1306830/000130683018000030/ce-20171231x10k.htm
1532,0,0,7,4,0,0,0,0,0,5,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1324404/000132440418000006/cf-12312017x10k.htm
1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1324424/000132442418000006/q42017-10k.htm
1534,0,2,85,12,0,0,0,2,0,3,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1326160/000132616018000034/duk-20171231x10k.htm
1535,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1326801/000132680118000009/fb-12312017x10k.htm
1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1335258/000133525818000023/lyv-20171231x10k.htm
1537,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1336917/000133691718000009/ua-20171231x10k.htm
1538,4,0,8,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1336920/000133692018000008/ldos12292017form10-k.htm
1539,0,0,0,7,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1358071/000135807118000008/cxo201710K.htm
1540,1,2,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1359841/000135984118000018/hbi-20171230x10k.htm
1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1364742/000156459018003744/blk-10k_20171231.htm
1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1365135/000136513518000013/wu-12312017x10k.htm
1543,3,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1370637/000137063718000020/etsy1231201710k.htm
1544,0,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1373715/000137371518000058/now-20171231x10k.htm
1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1374310/000155837018000953/cboe-20171231x10k.htm
1546,0,2,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1378946/000119312518067489/d474272d10k.htm
1547,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1390777/000139077718000069/form10-k_4q17.htm
1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1393311/000139331118000004/psa-20171231x10k.htm
1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1393612/000139361218000012/dfs1231201710k.htm
1550,0,1,0,7,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1396009/000139600918000011/vmc-20171231x10k.htm
1551,0,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1402057/000140205718000038/cdw-20171231x10k.htm
1552,0,5,2,0,0,0,0,0,97,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1408198/000156459018003147/msci-10k_20171231.htm
1553,4,1,0,0,0,0,0,0,2,1,2,0,0,0,https://www.sec.gov/Archives/edgar/data/1410636/000141063618000076/a12312017-awkx10kdocument.htm
1554,1,0,0,5,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1413329/000141332918000007/pm123117form10kwrapinclfsm.htm
1555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1418091/000156459018003046/twtr-10k_20171231.htm
1556,2,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/14272/000001427218000055/bmy-20171231x10xk.htm
1557,0,0,19,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1437107/000143710718000028/disca-2017123110k.htm
1558,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1442145/000144214518000008/vrsk10k12312017.htm
1559,2,4,0,3,0,0,0,0,0,3,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1466258/000146625818000063/ir-10kx12312017.htm
1560,1,0,6,2,0,0,0,0,0,1,0,0,2,0,https://www.sec.gov/Archives/edgar/data/1467858/000146785818000022/gm201710k.htm
1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1478242/000156459018002340/iqv-10k_20171231.htm
1562,0,0,6,3,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1489393/000119312518054181/d533271d10k.htm
1563,8,1,0,0,0,0,0,0,3,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1492633/000156459018001617/nlsnnv-10k_20171231.htm
1564,0,0,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158518000006/hii201710-k.htm
1565,0,0,1,7,0,0,0,0,0,18,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1506307/000150630718000010/kmi-2017x10k.htm
1566,0,0,30,10,0,0,0,0,0,23,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1510295/000151029518000024/mpc-20171231x10k.htm
1567,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1513761/000114420418011097/tv486495_10k.htm
1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1519751/000119312518063999/d486021d10k.htm
1569,0,5,0,2,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1521332/000152133218000013/aptv1231201710k.htm
1570,5,2,0,4,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1524472/000152447218000006/xyl1231201710k.htm
1571,1,0,16,13,0,0,0,0,0,5,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1534701/000153470118000065/psx-20171231_10k.htm
1572,0,0,0,15,0,0,0,0,0,26,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1539838/000153983818000014/diamondback201710-k.htm
1573,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1551152/000155115218000014/abbv-20171231x10k.htm
1574,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1551182/000155118218000074/etn12312017form10-k.htm
1575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1555280/000155528018000053/zoetis-20171231x10kye.htm
1576,0,0,2,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1571949/000157194918000003/ice2017123110k.htm
1577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1579241/000157924118000007/alle10k12312017doc.htm
1578,1,3,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1585364/000158536418000015/cy17q410k.htm
1579,3,0,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1585689/000158568918000033/a2017hwh10-k.htm
1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1590955/000156459018002088/payc-10k_20171231.htm
1581,0,1,2,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1596532/000159653218000018/anet20171231-10k.htm
1582,2,3,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1598014/000159801418000020/q41710k.htm
1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1601712/000160171218000107/synchrony1231201710k.htm
1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1633917/000163391718000029/pypl201710-k.htm
1585,0,0,1,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1637459/000163745918000015/form10-k2017.htm
1586,0,0,5,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1652044/000165204418000007/goog10-kq42017.htm
1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1659166/000165916618000100/a20171231-10k.htm
1588,11,11,3,4,1,0,0,0,0,2,1,0,0,0,https://www.sec.gov/Archives/edgar/data/1666700/000166670018000009/a2017dwdp10-k.htm
1589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1699150/000114036118008833/form10k.htm
1590,0,1,6,4,0,0,0,0,0,3,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1701605/000170160518000029/fiscalyear2017form10-k.htm
1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1707925/000170792518000004/lindeplc201710k.htm
1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1800/000104746918000856/a2234264z10-k.htm
1593,0,1,0,2,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/18230/000001823018000042/cat_10-kx12312017.htm
1594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/18926/000001892618000012/ctl2017123110k.htm
1595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/19617/000001961718000057/corp10k2017.htm
1596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/200406/000020040618000005/form10-k20171231.htm
1597,0,1,0,3,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/20286/000002028618000012/cinf-20171231x10k.htm
1598,7,7,3,6,0,0,4,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/21344/000002134418000008/a2017123110-k.htm
1599,4,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/21665/000002166518000003/cl-12312017x10k.htm
1600,0,0,0,2,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/217346/000110465918009905/a18-1018_110k.htm
1601,7,1,0,2,0,0,0,0,1,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/24545/000002454518000009/tap2017123110-k.htm
1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/24741/000002474118000010/glw-20171231x10k.htm
1603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/2488/000000248818000042/amd-12302017x10k.htm
1604,8,0,1,0,0,0,0,0,1,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/26172/000002617218000011/cmi2017final10-kdocume.htm
1605,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/27419/000002741918000010/tgt-20180203x10k.htm
1606,0,0,0,0,0,0,0,7,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/277135/000027713518000007/gww20171231-10k.htm
1607,0,0,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/277948/000027794818000009/csx-12312017x10k.htm
1608,0,4,14,2,0,0,0,0,0,9,0,0,0,0,https://www.sec.gov/Archives/edgar/data/27904/000002790418000006/dal1231201710k.htm
1609,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/28412/000002841218000065/cma-2017form10k.htm
1610,0,0,0,1,0,0,0,0,0,0,0,0,0,1,https://www.sec.gov/Archives/edgar/data/29534/000155837018002366/dg-20180202x10k.htm
1611,8,1,0,3,0,0,0,0,0,6,0,0,0,0,https://www.sec.gov/Archives/edgar/data/29905/000002990518000013/a2017123110-k.htm
1612,0,0,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/29989/000002998918000004/a2017q410-k.htm
1613,1,1,3,2,0,0,0,0,0,2,1,0,0,0,https://www.sec.gov/Archives/edgar/data/30625/000162828018002486/fls12312017financialstatem.htm
1614,0,1,0,2,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/310158/000031015818000005/mrk1231201710k.htm
